Name,ID,Title,ShortText,Version,ServiceCode,ServiceUrl,Deprecated,hasManagedContent,CreatedAt,CreatedBy,ModifiedAt,ModifiedBy,ParentTechnicalName,State,ChangeLog,ExternalDocs,ReleaseInfo,MultiVersion,numberOfAPIs
audittrail,audittrail,Audit Trail API,Allows clients to retrieve audit trail details for data transferred between external systems and SAP Fieldglass.,1.0.0,REST,https://sandbox.api.sap.com/fieldglass/api/vc,,0,,XXX,,XXX,FieldglassAPI,ACTIVE,,,,0,1
PRODUCTEXCLUSION_0001,ProductExclusion                    0001,Product Exclusion,Manage exclusion of substitute products in product substitutions using this synchronous inbound service,1,ODATAV4,https://sandbox.api.sap.com/s4hanacloud/sap/opu/odata4/sap/api_prodsubstnexclsn/srvd_a2x/sap/productexclusion/0001,,0,,XXX,,XXX,SAPS4HANACloud,ACTIVE,,,,0,1
MMPUR_PURREQUISITIONREQUEST_IN,MMPUR_PURREQUISITIONREQUEST_IN,"Purchase Requisition – Create, Update",Create and update purchase requisitions using this asynchronous inbound service,1,SOAP,,,0,,XXX,,XXX,SAPS4HANACloud,ACTIVE,,,,0,1
II_APFO_CUST_MAT_INFO_REPL_IN,II_APFO_CUST_MAT_INFO_REPL_IN,Customer Material Information Replication In,Replicates customer material information to SAP Cloud for Customer.,1.0.0,SOAP,,,0,,XXX,,XXX,C4C,ACTIVE,,,,0,1
COSTCENTREREPLICATIONBULKRQ,COSTCENTREREPLICATIONBULKRQ,Cost Center,"Create, update, and delete cost center master data using this inbound service",1,SOAP,,,0,,XXX,,XXX,SAPS4HANACloud,ACTIVE,,,,0,1
API_CLFN_CLASS_SRV,API_CLFN_CLASS_SRV_0001,Class Data for Classification,"Create, read, update, and delete class data with this synchronous inbound service",1,ODATA,https://sandbox.api.sap.com/s4hanacloud/sap/opu/odata/sap/API_CLFN_CLASS_SRV,,0,,XXX,,XXX,SAPS4HANACloud,ACTIVE,,,,0,1
PRAMAINTUNITVNTRCTRL_0001,PRAMaintUnitVntrCtrl                0001,PRA Unit Tract Participation,This service can be consumed by external applications in order to integrate PRA Unit Tract processing in SAP S/4HANA Cloud,1,ODATAV4,https://sandbox.api.sap.com/s4hanacloud/sap/opu/odata4/sap/api_pramaintunitvntctrl_o4/srvd_a2x/sap/pramaintunitvntrctrl/0001,,0,,XXX,,XXX,SAPS4HANACloud,ACTIVE,,,,0,1
OP_APPOINTMENT_ACTIVTY_REQUEST_IN,APPOINTMENTACTIVITYREQUEST_IN,Appointment Activity (Asynchronous),Maintain appointment activity using this asynchronous inbound service,1.0.0,SOAP,,,0,,XXX,,XXX,S4HANAOPAPI,ACTIVE,null,"{""2021 FPS00"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.000/EN/e2/0ebd051985420daf0192dee13f275f/frameset.htm"",""description"":""Business Documentation""},""2020 FPS02"":{""description"":""Business Documentation"",""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2020.002/EN/e2/0ebd051985420daf0192dee13f275f/frameset.htm""},""2021 FPS01"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.001/EN/e2/0ebd051985420daf0192dee13f275f/frameset.htm"",""description"":""Business Documentation""},""2021 FPS02"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.002/EN/e2/0ebd051985420daf0192dee13f275f/frameset.htm"",""description"":""Business Documentation""}}","2020 FPS02,2021 FPS00,2021 FPS01,2021 FPS02",1,1
ProductsAPI,ProductsAPI,Product Information,Reads descriptive product information as defined in master data system.,2003,REST,https://hostname/,,0,,XXX,,XXX,ConsumerSalesIntelligence,ACTIVE,,,,0,1
ReceiptRealTimeExport,ReceiptRealTimeExport,Export Receipts,Send information on receipts to the external systems.,1,SOAP,,,0,,XXX,,XXX,SAPAribaWebServices,ACTIVE,,,,0,1
API_FINPLANNINGENTRYITEM_SRV,API_FINPLANNINGENTRYITEM_SRV_0001,Financial Planning Entry Item - Read,"Read financial planning entry items from Plan Data Line Items table and referenced company code, cost center, and profit center detail information using this inbound service",1,ODATA,https://sandbox.api.sap.com/s4hanacloud/sap/opu/odata/sap/API_FINPLANNINGENTRYITEM_SRV,,0,,XXX,,XXX,SAPS4HANACloud,ACTIVE,,,,0,1
ConcurInvoicePurchaseOrderReceipts,ConcurInvoicePurchaseOrderReceipts,Purchase Order Receipts,Records purchase order completion.,3.0,REST,https://hostname/concur/api/v3.0,,0,,XXX,,XXX,ConcurInvoice,ACTIVE,"[{""date"":""29 March 2021"",""notes"":""Initial version."",""state"":""Active"",""version"":""3.0""}]",,,0,1
ConfigurationAnalyticsService,ConfigurationAnalyticsService,Configuration Analytics Service,Get Pivoted sales data of the product category.,v1,REST,https://sandbox.api.sap.com/productconfigurationintelligence/v1,,0,,XXX,,XXX,SAPProductConfigurationIntelligence,DECOMMISSIONED,"[{""date"":""08 Mar 2021"",""notes"":""This API is decommissioned."",""state"":""Decommissioned"",""version"":""v1""},{""date"":""15 Mar 2019"",""notes"":""Initial version of API is published."",""state"":""Active"",""version"":""v1""}]",,,0,1
MaterialDemand,MaterialDemand,Import Demand Data,Imports material demand data,1808,REST,https://sandbox.api.sap.com/sbo,,0,,XXX,,XXX,sboapi,ACTIVE,,,,0,1
CO_FKC_CA_DISCO_PRPSL_BULK_OUT,CO_FKC_CA_DISCO_PRPSL_BULK_OUT,Disconnection Requests – Bulk Send,Transfer service disconnection requests from Contract Accounting (FI-CA) in SAP S/4HANA Cloud to an external system using this asynchronous outbound service,1,SOAP,,,0,,XXX,,XXX,SAPS4HANACloud,ACTIVE,,,,0,1
uploadTITOTimeSheetsForCATS,uploadTITOTimeSheetsForCATS,CATS TITO Rate Schedule Time Sheet Upload,Upload Time Sheet Data Into SAP Fieldglass,API-A-V1.0,REST,https://sandbox.api.sap.com/fieldglass/api/vc/connector,,0,,XXX,,XXX,FieldglassAPI,ACTIVE,,,,0,1
OP_QUERYBUSINESSUSERIN,QUERYBUSINESSUSERIN,Business User - Read,Read business users from your external data source such as an identity management system using this synchronous inbound service,1.0.0,SOAP,,,0,,XXX,,XXX,S4HANAOPAPI,ACTIVE,null,"{""2021 FPS00"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.000/EN/2e/9585c225f642869838da8011e31f7c/frameset.htm"",""description"":""Business Documentation""},""2020 FPS02"":{""description"":""Business Documentation"",""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2020.002/EN/2e/9585c225f642869838da8011e31f7c/frameset.htm""},""2021 FPS01"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.001/EN/2e/9585c225f642869838da8011e31f7c/frameset.htm"",""description"":""Business Documentation""},""2021 FPS02"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.002/EN/2e/9585c225f642869838da8011e31f7c/frameset.htm"",""description"":""Business Documentation""}}","2020 FPS02,2021 FPS00,2021 FPS01,2021 FPS02",1,1
PSM_ISI_R_II_MANAGE_TIMX_MODEL_IN,PSM_ISI_R_II_MANAGE_TIMX_MODEL_IN,Manage Working Time Models,An interface to replicate or create working time models from a source system or file.,2205.1.0,SOAP,,,0,,XXX,,XXX,BYD,ACTIVE,,,,0,1
office365,office365,Microsoft Office 365,A line of subscription services offered by Microsoft as part of the Microsoft Office product line,api-v2,REST,,,,,XXX,,XXX,productivity,,,,,0,1
GetParentApi,GetParentApi,Get Parent,Provides parent folder object for the given object.,1.0,REST,,,0,,XXX,,XXX,SAPDocumentManagementServiceIntegrationOptionCMISAPI,ACTIVE,,,,0,1
dm_fiori_apps,dm_fiori_apps,SAP Disclosure Management API,"Automatization and triggering of regular refreshing, creating, publishing tasks",1.0.0.0,REST,,,0,,XXX,,XXX,SAPDisclosureManagement,ACTIVE,,,,0,1
FailureModesAPI,FailureModesAPI,Failure Modes API,A failure mode is a probable failure that could occur to piece of equipment,1.0,REST,https://sandbox.api.sap.com/sapassetintelligencenetwork,,0,,XXX,,XXX,SAPAssetIntelligenceNetwork,ACTIVE,,,,0,1
MovementTypeToPostingType_Delete,MovementTypeToPostingType_Delete,Account Posting Type to Movement Type Mapping - Deletion,Enables you to delete the mappings between account posting types and movement types,2102,REST,https://sandbox.api.sap.com/sapreturnablepackagemanagement/api/MovementTypeToPostingTypeService,,0,,XXX,,XXX,SAPReturnablePackagingManagement,ACTIVE,,,,0,1
SAPCPQBusinessPartner,SAPCPQBusinessPartner,Business Partner,Allows you to successfully create and synchronize business partners in the Quote 2.0 engine.,1.0,REST,,,0,,XXX,,XXX,SAPConfigurePriceQuoteBusinessPartners,ACTIVE,,,,0,1
CO_BUPA_ERP_REPL_OUT,CO_BUPA_ERP_REPL_OUT,Customer Replication Out,Replicates Customer from SAP Cloud for Customer.,1.0.0,SOAP,,,0,,XXX,,XXX,C4C,ACTIVE,,,,0,1
clover,clover,Clover,Small and Medium-sized Businesses Point of Sale System for Merchants,api-v2,REST,,,,,XXX,,XXX,employee,,,,,0,1
RemoveAclPropertyApi,RemoveAclPropertyApi,Remove Access Control Entries,Remove Access Control Entry to or from the Access Control List of an object.,1.0,REST,,,0,,XXX,,XXX,SAPDocumentManagementServiceIntegrationOptionCMISAPI,ACTIVE,,,,0,1
ConcurSharedLists,ConcurSharedLists,List,Manage your configured SAP Concur lists.,4.0,REST,https://hostname/concur/api/,,0,,XXX,,XXX,ConcurShared,ACTIVE,"[{""date"":""1 Feb 2021"",""notes"":""Initial version."",""state"":""Active"",""version"":""4.0""}]",,,0,1
CONTRACTACCOUNTINGFACTORINGBUY,CONTRACTACCOUNTINGFACTORINGBUY,Factoring - Buyback Answer Data,Receive factoring data from an external system in Contract Accounting (FI-CA) in your SAP S/4HANA Cloud,1,SOAP,,,0,,XXX,,XXX,SAPS4HANACloud,ACTIVE,,,,0,1
EquipmentRequestAPI,EquipmentRequestAPI,Equipment Request API,Equipment request allows you to collaborate with the relevant stakeholders to get appropriate equipment recommendation,1.0,REST,https://sandbox.api.sap.com/sapassetintelligencenetwork,,0,,XXX,,XXX,SAPAssetIntelligenceNetwork,ACTIVE,,,,0,1
GetFolderTreeApi,GetFolderTreeApi,Get Folder Tree,Provides the set of descendant folder objects contained in the speciﬁed folder.,1.0,REST,,,0,,XXX,,XXX,SAPDocumentManagementServiceIntegrationOptionCMISAPI,ACTIVE,,,,0,1
DocumentURLOutBound,DocumentURLOutBound,Retrieve material document URLs,Retrieve supplier-specific URLs of material documents,1,SOAP,,,0,,XXX,,XXX,SAPAribaWebServices,ACTIVE,,,,0,1
API_SEGMENT_SRV,API_SEGMENT_SRV_0001,Segment - Read,Read segment master data using this inbound service,1,ODATA,https://sandbox.api.sap.com/s4hanacloud/sap/opu/odata/sap/API_SEGMENT_SRV,,0,,XXX,,XXX,SAPS4HANACloud,ACTIVE,,,,0,1
APIPortal_GenericKeyValueMap_CF,APIPortal_GenericKeyValueMap_CF,API Portal - Generic Key Value Maps (CF),Create key value pairs within an API proxy,1.0,ODATA,https://sandbox.api.sap.com/sapapimanagement/apiportal/Management.svc,,0,,XXX,,XXX,APIMgmt,ACTIVE,,,,0,1
PSM_ISI_R_II_QUERY_SERVICE_CONF_IN,PSM_ISI_R_II_QUERY_SERVICE_CONF_IN,Query Service Confirmations,An interface to query service confirmations.,2205.1.0,SOAP,,,0,,XXX,,XXX,BYD,ACTIVE,,,,0,1
PopularConfigurationService,PopularConfigurationService,Popular Configuration Service,Suggest popular configuration of the product based on user provided attribute values and historic sales data.,v1,REST,https://sandbox.api.sap.com/productconfigurationintelligence/v1,,0,,XXX,,XXX,SAPProductConfigurationIntelligence,DECOMMISSIONED,"[{""date"":""08 Mar 2021"",""notes"":""This API is decommissioned."",""state"":""Decommissioned"",""version"":""v1""},{""date"":""29 Nov 2018"",""notes"":""Initial version of API is published."",""state"":""Active"",""version"":""v1""}]",,,0,1
SLSPRCGCONDITIONFIELD_0001,SlsPrcgConditionField               0001,Field Catalog for Pricing in Sales – Read,Read a list of supported fields that can be used to represent sales-price-relevant business attributes by using this synchronous inbound service,1,ODATAV4,https://sandbox.api.sap.com/s4hanacloud/sap/opu/odata4/sap/api_slsprcgconditionfield/srvd_a2x/sap/slsprcgconditionfield/0001,,0,,XXX,,XXX,SAPS4HANACloud,ACTIVE,,,,0,1
OP_SERVICEORDERREQUEST_IN,SERVICEORDERREQUEST_IN,"Service Order - Create, Change (Asynchronous)",Create or change service orders using this asynchronous inbound service,1.2.0,SOAP,,,0,,XXX,,XXX,S4HANAOPAPI,ACTIVE,null,"{""2021 FPS02"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.002/EN/6e/59e3179c924b4f8f8df9bf2569aa9d/frameset.htm"",""description"":""Business Documentation""}}",2021 FPS02,1,1
DocumentService,DocumentService,Document Service,Manage documents in a project,1.0.0,REST,https://sandbox.api.sap.com/SAPPIN/DocumentService/v1,,0,,XXX,,XXX,SAPProjectIntelligenceNetwork,ACTIVE,,,,0,1
PSM_ISI_R_II_A1S_PMM_BOM_QBO,PSM_ISI_R_II_A1S_PMM_BOM_QBO,Query Production Bills Of Material,An interface to query and read production bill of material.,1908.1.0,SOAP,,,0,,XXX,,XXX,BYD,DEPRECATED,"[{""date"":""17 Aug 2019"",""notes"":""New api with enhanced functionality is available"",""state"":""Deprecated"",""version"":""1908.1.0""},{""date"":""1 May 2018"",""notes"":""This API was made GA in BYD Release 1305 and was published in API business hub in May 2018. It enables you to query and read production bill of material in your system."",""state"":""Active"",""version"":""1805.1.0""}]",,,0,1
RCMJobApplication,RCMJobApplication,Job Application,API to access and maintain job applications.,1.0,ODATA,https://sandbox.api.sap.com/successfactors/odata/v2,,0,,XXX,,XXX,SuccessFactorsRecruiting,ACTIVE,,,,0,1
OP_COSTCENTREREPLICATIONBULKREQUESTIN,COSTCENTREREPLICATIONBULKRQ,Cost Center,"Create, update, and delete cost center master data from external systems to the SAP S/4HANA system synchronously using this inbound service",1.0.0,SOAP,,,0,,XXX,,XXX,S4HANAOPAPI,ACTIVE,null,"{""2021 FPS00"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.000/EN/65/cd6bff60834ee89f00db494ecf55bf/frameset.htm"",""description"":""Business Documentation""},""2020 FPS02"":{""description"":""Business Documentation"",""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2020.002/EN/65/cd6bff60834ee89f00db494ecf55bf/frameset.htm""},""2021 FPS01"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.001/EN/65/cd6bff60834ee89f00db494ecf55bf/frameset.htm"",""description"":""Business Documentation""},""2021 FPS02"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.002/EN/65/cd6bff60834ee89f00db494ecf55bf/frameset.htm"",""description"":""Business Documentation""}}","2020 FPS02,2021 FPS00,2021 FPS01,2021 FPS02",1,1
WHSEPHYSICALINVENTORYDOC_0001,WhsePhysicalInventoryDoc            0001,Warehouse Physical Inventory (A2X),Count physical inventory using this synchronous inbound service that uses OData V4,1,ODATAV4,https://sandbox.api.sap.com/s4hanacloud/sap/opu/odata4/sap/api_whse_physinvtryitem_2/srvd_a2x/sap/whsephysicalinventorydoc/0001,,0,,XXX,,XXX,SAPS4HANACloud,ACTIVE,,,,0,1
OP_API_DEL_DOC_WITH_CREDIT_BLOCK_0001,API_DEL_DOC_WITH_CREDIT_BLOCK_0001,"Delivery Document with Credit Block - Read, Check, Release, Reject (A2X)","Read, check, release, and reject credit blocked delivery documents using this synchronous inbound service",1.0.0,ODATA,,,0,,XXX,,XXX,S4HANAOPAPI,ACTIVE,null,"{""2021 FPS00"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.000/EN/a5/8d43a7756649dbb7bb970be3bda38d/frameset.htm"",""description"":""Business Documentation""},""2020 FPS02"":{""description"":""Business Documentation"",""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2020.002/EN/a5/8d43a7756649dbb7bb970be3bda38d/frameset.htm""},""2021 FPS01"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.001/EN/a5/8d43a7756649dbb7bb970be3bda38d/frameset.htm"",""description"":""Business Documentation""},""2021 FPS02"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.002/EN/a5/8d43a7756649dbb7bb970be3bda38d/frameset.htm"",""description"":""Business Documentation""}}","2020 FPS02,2021 FPS00,2021 FPS01,2021 FPS02",1,1
sapdme_material,sapdme_material,Material,Browse and modify materials,v1,REST,https://hostname/,,0,,XXX,,XXX,SAPDigitalManufacturingCloud,ACTIVE,"[{""date"":""21 May 2022"",""notes"":""Material was separated into request and response. Added alternate unit of measure property to Material API Request and Response."",""state"":""Active"",""version"":""v1""},{""date"":""22 May 2021"",""notes"":""Added create and update endpoints"",""state"":""Active"",""version"":""v1""},{""date"":""14 Feb 2020"",""notes"":""First version"",""state"":""Active"",""version"":""v1""}]",,,0,1
API_PRODUCTION_ORDERS,API_PRODUCTION_ORDERS_0001,Production Order,"Create, read, and update production orders using this synchronous inbound service",1,ODATA,https://sandbox.api.sap.com/s4hanacloud/sap/opu/odata/sap/API_PRODUCTION_ORDERS,,0,,XXX,,XXX,SAPS4HANACloud,DEPRECATED,"[{""date"":""Feb 2020"",""notes"":""API_PRODUCTION_ORDERS is the old oData Service. It should be set to deprecated with CE2002\r\nAPI_PRODUCTION_ORDER_2 is the new oData Service which will be delivered with CE2002 the first time\r\n"",""state"":""Deprecated"",""version"":""1 ""}]",,,0,1
Systems,Systems,Systems,Enables to manage composition of equipment whom having function to perform,1.0,REST,https://sandbox.api.sap.com/sapassetintelligencenetwork,,0,,XXX,,XXX,SAPAssetIntelligenceNetwork,ACTIVE,,,,0,1
TopicsAPI,TopicsAPI,SAP Help - Topics API,Get a list of topics matching the specified by user search terms.,1.0,REST,https://sandbox.api.sap.com/help-portal,,0,,XXX,,XXX,SAPHELPAPI,ACTIVE,,,,0,1
CO_APCRM_ACTIVITY_RPLIC_OUT,CO_APCRM_ACTIVITY_RPLIC_OUT,Activity Replication Out,Replicates activity from SAP Cloud for Customer.,1.0.0,SOAP,,,0,,XXX,,XXX,C4C,ACTIVE,,,,0,1
legalEntity,legalEntity,Legal Entity,Upload legal entities into SAP Fieldglass.,1.0.0,REST,https://sandbox.api.sap.com/fieldglass/api/vc/connector,,0,,XXX,,XXX,FieldglassAPI,ACTIVE,,,,0,1
BusinessPartner,BusinessPartner,Business Partner,"Enables you to create, retrieve, and update business partner data",2107,ODATAV4,https://sandbox.api.sap.com/sapreturnablepackagemanagement/odata/v4/MasterDataService,,0,,XXX,,XXX,SAPReturnablePackagingManagement,ACTIVE,"[{""date"":""22 July 2021"",""notes"":""Version 2107 of Modified API Type to ODATAV4"",""state"":""Active"",""version"":""2107""}]",,,0,1
payment_ChargebeeV2,payment_ChargebeeV2,Chargebee V2,A recurring billing and subscription management tool,api-v2,REST,http://hostname/elements/api-v2,,,,XXX,,XXX,payment,,,,,0,1
sapdme_plant,sapdme_plant,Plant,Get a list of plants.,v1,REST,https://hostname/,,0,,XXX,,XXX,SAPDigitalManufacturingCloud,ACTIVE,"[{""date"":""19 Feb 2022"",""notes"":""This API can be used to search for plants."",""state"":""Active"",""version"":""v1""}]",,,0,1
sapdme_labor,sapdme_labor,Labor,Retrieves the shift assignments including non-availability of assigned labors.,v1,REST,https://hostname/,,0,,XXX,,XXX,SAPDigitalManufacturingCloud,ACTIVE,"[{""date"":""21 Aug 2021"",""notes"":""Added shift overtime information in response"",""state"":""Active"",""version"":""v1""},{""date"":""22 May 2021"",""notes"":""First version"",""state"":""Active"",""version"":""v1""}]",,,0,1
PSM_ISI_R_II_SDM_PRODUCT_AVAIL_DETERMINE,PSM_ISI_R_II_SDM_PRODUCT_AVAIL_DETERMINE,Determine Availability of Products,An interface to determine product availability.,2205.1.0,SOAP,,,0,,XXX,,XXX,BYD,ACTIVE,,,,0,1
OP_CO_SDBIL_ESR_BD_CONF_OUT,CO_SDBIL_ESR_BD_CONF_OUT,Billing Document - Send Creation Confirmation,Send confirmations for newly created billing documents by using this asynchronous outbound service,1.0.0,SOAP,,,0,,XXX,,XXX,S4HANAOPAPI,ACTIVE,null,"{""2021 FPS00"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.000/EN/f3/63219973f94b969fe8d47c0cdd6dcf/frameset.htm"",""description"":""Business Documentation""},""2020 FPS02"":{""description"":""Business Documentation"",""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2020.002/EN/f3/63219973f94b969fe8d47c0cdd6dcf/frameset.htm""},""2021 FPS01"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.001/EN/f3/63219973f94b969fe8d47c0cdd6dcf/frameset.htm"",""description"":""Business Documentation""},""2021 FPS02"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.002/EN/f3/63219973f94b969fe8d47c0cdd6dcf/frameset.htm"",""description"":""Business Documentation""}}","2020 FPS02,2021 FPS00,2021 FPS01,2021 FPS02",1,1
